Date,Time,Out,Hum,Speed,Dir,Run,Bar,Rain
16/01/2022,07:20 p.m.,21.7,79,1.3,SE,0.4,950.8,0
16/01/2022,07:25 p.m.,21.6,80,2.7,ESE,0.8,950.8,0
16/01/2022,07:30 p.m.,21.4,82,1.3,ESE,0.4,951.2,0
16/01/2022,07:35 p.m.,21.3,82,1.3,ENE,0.4,951.2,0
16/01/2022,07:40 p.m.,21.3,83,1.8,ESE,0.54,951.2,0
16/01/2022,07:45 p.m.,21.2,84,1.8,ESE,0.54,951.1,0
16/01/2022,07:50 p.m.,21.1,85,1.3,ENE,0.4,951.1,0
16/01/2022,07:55 p.m.,21,86,2.2,NE,0.67,951.1,0
16/01/2022,08:00 p.m.,21,86,2.2,NE,0.67,951.5,0
16/01/2022,08:05 p.m.,20.9,86,1.8,NE,0.54,951.5,0
16/01/2022,08:10 p.m.,20.8,86,1.3,ENE,0.4,951.5,0
16/01/2022,08:15 p.m.,20.8,86,0.4,E,0.13,951.7,0
16/01/2022,08:20 p.m.,20.7,86,0.9,ENE,0.27,951.7,0
16/01/2022,08:25 p.m.,20.7,86,0.4,SSE,0.13,951.7,0
16/01/2022,08:30 p.m.,20.7,87,0,SSE,0,951.9,0
16/01/2022,08:35 p.m.,20.6,87,0.4,ENE,0.13,951.9,0
16/01/2022,08:40 p.m.,20.5,88,0.4,ENE,0.13,951.9,0
16/01/2022,08:45 p.m.,20.5,88,0,ESE,0,952.2,0
16/01/2022,08:50 p.m.,20.5,88,0,ESE,0,952.2,0
16/01/2022,08:55 p.m.,20.5,88,0.4,ESE,0.13,952.2,0
16/01/2022,09:00 p.m.,20.5,88,0,ESE,0,952.2,0
16/01/2022,09:05 p.m.,20.4,89,0.9,ENE,0.27,952.2,0
16/01/2022,09:10 p.m.,20.3,90,2.2,NE,0.67,952.2,0
16/01/2022,09:15 p.m.,20.2,90,1.3,ENE,0.4,952.3,0
16/01/2022,09:20 p.m.,20.2,90,1.3,NE,0.4,952.3,0
16/01/2022,09:25 p.m.,20.2,91,0.4,ENE,0.13,952.3,0
16/01/2022,09:30 p.m.,20.2,91,0,ENE,0,952.2,0
16/01/2022,09:35 p.m.,20.1,91,0,ENE,0,952.2,0
16/01/2022,09:40 p.m.,20.1,91,0,ENE,0,952.2,0
16/01/2022,09:45 p.m.,20.1,91,0,---,0,952.2,0
16/01/2022,09:50 p.m.,19.9,91,0,ENE,0,952.2,0
16/01/2022,09:55 p.m.,19.9,91,0,ENE,0,952.2,0
16/01/2022,10:00 p.m.,19.9,91,0,---,0,952,0
16/01/2022,10:05 p.m.,19.9,91,0,---,0,952,0
16/01/2022,10:10 p.m.,19.9,91,0,---,0,952,0
16/01/2022,10:15 p.m.,19.9,91,0,---,0,952.1,0
16/01/2022,10:20 p.m.,19.9,91,0,---,0,952.1,0
16/01/2022,10:25 p.m.,19.8,91,0,---,0,952.1,0
16/01/2022,10:30 p.m.,19.8,91,0,---,0,952.2,0
16/01/2022,10:35 p.m.,19.8,91,0,---,0,952.2,0
16/01/2022,10:40 p.m.,19.8,92,0,---,0,952.2,0
16/01/2022,10:45 p.m.,19.8,92,0,---,0,952.1,0
16/01/2022,10:50 p.m.,19.9,91,0,---,0,952.1,0
16/01/2022,10:55 p.m.,19.8,91,0,---,0,952.1,0
16/01/2022,11:00 p.m.,19.8,92,0.4,ENE,0.13,952.1,0
16/01/2022,11:05 p.m.,19.9,92,0.4,ENE,0.13,952.1,0
16/01/2022,11:10 p.m.,19.9,92,0.9,ENE,0.27,952.1,0
16/01/2022,11:15 p.m.,19.9,92,1.8,NE,0.54,951.9,0
16/01/2022,11:20 p.m.,20.1,92,1.8,ENE,0.54,951.9,0
16/01/2022,11:25 p.m.,19.9,92,2.2,ENE,0.67,951.9,0
16/01/2022,11:30 p.m.,19.9,92,1.8,ENE,0.54,951.7,0
16/01/2022,11:35 p.m.,19.9,92,2.2,ENE,0.67,951.7,0
16/01/2022,11:40 p.m.,19.9,92,2.2,ENE,0.67,951.7,0
16/01/2022,11:45 p.m.,19.9,92,2.7,NE,0.8,951.6,0
16/01/2022,11:50 p.m.,19.9,92,2.7,NE,0.8,951.6,0
16/01/2022,11:55 p.m.,19.9,93,1.8,NE,0.54,951.6,0
17/01/2022,12:00 a.m.,19.9,93,0.9,ENE,0.27,951.6,0
17/01/2022,12:05 a.m.,19.9,93,0.4,S,0.13,951.6,0
17/01/2022,12:10 a.m.,19.9,93,0,S,0,951.6,0
17/01/2022,12:15 a.m.,19.9,93,0,ESE,0,951.3,0
17/01/2022,12:20 a.m.,19.8,93,0.4,ENE,0.13,951.3,0
17/01/2022,12:25 a.m.,19.8,93,0.4,ENE,0.13,951.3,0
17/01/2022,12:30 a.m.,19.8,93,0.9,NE,0.27,951.2,0
17/01/2022,12:35 a.m.,19.8,93,0,NE,0,951.2,0
17/01/2022,12:40 a.m.,19.8,93,0,NE,0,951.2,0
17/01/2022,12:45 a.m.,19.8,93,0,---,0,951.1,0
17/01/2022,12:50 a.m.,19.8,93,0,---,0,951.1,0
17/01/2022,12:55 a.m.,19.8,93,0,NE,0,951.1,0
17/01/2022,01:00 a.m.,19.8,93,0,ENE,0,951.1,0
17/01/2022,01:05 a.m.,19.8,93,0.4,ENE,0.13,951.1,0
17/01/2022,01:10 a.m.,19.8,93,0,---,0,951.1,0
17/01/2022,01:15 a.m.,19.8,93,0.4,ENE,0.13,951,0
17/01/2022,01:20 a.m.,19.8,93,1.3,ENE,0.4,951,0
17/01/2022,01:25 a.m.,19.8,93,1.3,ENE,0.4,951,0
17/01/2022,01:30 a.m.,19.8,94,1.8,ENE,0.54,950.8,0
17/01/2022,01:35 a.m.,19.7,94,1.8,ENE,0.54,950.8,0
17/01/2022,01:40 a.m.,19.7,94,0,NE,0,950.8,0
17/01/2022,01:45 a.m.,19.7,94,0.4,NE,0.13,950.6,0
17/01/2022,01:50 a.m.,19.7,94,1.3,ENE,0.4,950.6,0
17/01/2022,01:55 a.m.,19.6,94,2.2,NE,0.67,950.6,0
17/01/2022,02:00 a.m.,19.5,95,2.7,NE,0.8,950.6,0
17/01/2022,02:05 a.m.,19.5,95,2.2,ENE,0.67,950.6,0
17/01/2022,02:10 a.m.,19.4,95,2.7,NE,0.8,950.6,0
17/01/2022,02:15 a.m.,19.4,95,1.3,NE,0.4,950.5,0
17/01/2022,02:20 a.m.,19.4,95,0.4,NE,0.13,950.5,0
17/01/2022,02:25 a.m.,19.4,95,0,NE,0,950.5,0
17/01/2022,02:30 a.m.,19.4,95,0,NE,0,950.3,0
17/01/2022,02:35 a.m.,19.3,95,0,ENE,0,950.3,0
17/01/2022,02:40 a.m.,19.3,95,0,ENE,0,950.3,0
17/01/2022,02:45 a.m.,19.3,95,0,---,0,950.1,0
17/01/2022,02:50 a.m.,19.2,95,0,---,0,950.1,0
17/01/2022,02:55 a.m.,19.1,95,0,---,0,950.1,0
17/01/2022,03:00 a.m.,19.1,95,0,---,0,949.9,0
17/01/2022,03:05 a.m.,19.1,95,0,---,0,949.9,0
17/01/2022,03:10 a.m.,19.1,96,0,ENE,0,949.9,0
17/01/2022,03:15 a.m.,19.2,96,0.9,ENE,0.27,950,0
17/01/2022,03:20 a.m.,19.2,96,0,---,0,950,0
17/01/2022,03:25 a.m.,19.2,96,0,ENE,0,950,0
17/01/2022,03:30 a.m.,19.2,96,0,---,0,950,0
17/01/2022,03:35 a.m.,19.2,96,0,---,0,950,0
17/01/2022,03:40 a.m.,19.2,96,0.4,ENE,0.13,950,0
17/01/2022,03:45 a.m.,19.3,96,0.9,ENE,0.27,950,0
17/01/2022,03:50 a.m.,19.3,96,0.9,ENE,0.27,950,0
17/01/2022,03:55 a.m.,19.3,96,0.4,ENE,0.13,950,0
17/01/2022,04:00 a.m.,19.3,97,0,ENE,0,949.8,0
17/01/2022,04:05 a.m.,19.3,96,0.4,ENE,0.13,949.8,0
17/01/2022,04:10 a.m.,19.3,96,0,SE,0,949.8,0
17/01/2022,04:15 a.m.,19.3,96,0,SE,0,949.8,0
17/01/2022,04:20 a.m.,19.3,96,0,---,0,949.8,0
17/01/2022,04:25 a.m.,19.3,96,0,---,0,949.8,0
17/01/2022,04:30 a.m.,19.2,96,0,---,0,949.7,0
17/01/2022,04:35 a.m.,19.2,96,0,---,0,949.7,0
17/01/2022,04:40 a.m.,19.1,96,0,---,0,949.7,0
17/01/2022,04:45 a.m.,19.1,96,0,---,0,949.6,0
17/01/2022,04:50 a.m.,19.1,97,0,---,0,949.6,0
17/01/2022,04:55 a.m.,19.1,96,0,---,0,949.6,0
17/01/2022,05:00 a.m.,19.1,97,0,---,0,949.7,0
17/01/2022,05:05 a.m.,19.1,97,0,---,0,949.7,0
17/01/2022,05:10 a.m.,19.1,97,0,---,0,949.7,0
17/01/2022,05:15 a.m.,19.1,97,0,---,0,949.8,0
17/01/2022,05:20 a.m.,19.1,97,0,---,0,949.8,0
17/01/2022,05:25 a.m.,19.1,97,0,---,0,949.8,0
17/01/2022,05:30 a.m.,19.1,97,0,---,0,949.9,0
17/01/2022,05:35 a.m.,19.1,97,0,SE,0,949.9,0
17/01/2022,05:40 a.m.,19.1,97,0,SE,0,949.9,0
17/01/2022,05:45 a.m.,19.1,97,0,SE,0,950.1,0
17/01/2022,05:50 a.m.,19.1,97,0,SE,0,950.1,0
17/01/2022,05:55 a.m.,19.1,97,0,SE,0,950.1,0
17/01/2022,06:00 a.m.,19.1,97,0,---,0,950.2,0
17/01/2022,06:05 a.m.,19.1,97,0,SE,0,950.2,0
17/01/2022,06:10 a.m.,19.1,97,1.3,NE,0.4,950.2,0
17/01/2022,06:15 a.m.,19.2,97,1.8,ENE,0.54,950.2,0
17/01/2022,06:20 a.m.,19.2,97,1.3,ENE,0.4,950.2,0
17/01/2022,06:25 a.m.,19.3,97,1.3,ENE,0.4,950.2,0
17/01/2022,06:30 a.m.,19.3,97,1.8,NE,0.54,950.4,0
17/01/2022,06:35 a.m.,19.4,97,1.8,ENE,0.54,950.4,0
17/01/2022,06:40 a.m.,19.4,97,2.2,NE,0.67,950.4,0
17/01/2022,06:45 a.m.,19.4,97,2.2,NE,0.67,950.5,0
17/01/2022,06:50 a.m.,19.4,97,1.8,NE,0.54,950.5,0
17/01/2022,06:55 a.m.,19.5,97,0.4,ENE,0.13,950.5,0
17/01/2022,07:00 a.m.,19.6,97,0.4,ENE,0.13,950.7,0
17/01/2022,07:05 a.m.,19.8,97,0,NE,0,950.7,0
17/01/2022,07:10 a.m.,19.8,97,0.4,SSE,0.13,950.7,0
17/01/2022,07:15 a.m.,19.9,97,0,SSE,0,950.7,0
17/01/2022,07:20 a.m.,19.9,97,0,SSE,0,950.7,0
17/01/2022,07:25 a.m.,20.2,97,0,SSE,0,950.7,0
17/01/2022,07:30 a.m.,20.4,97,0,SSE,0,950.7,0
17/01/2022,07:35 a.m.,20.5,96,0,SSE,0,950.7,0
17/01/2022,07:40 a.m.,20.7,94,0.4,SSE,0.13,950.7,0
17/01/2022,07:45 a.m.,20.9,93,0,SSE,0,950.7,0
17/01/2022,07:50 a.m.,21,91,0.4,SSE,0.13,950.7,0
17/01/2022,07:55 a.m.,21.2,91,0,SSE,0,950.7,0
17/01/2022,08:00 a.m.,21.4,89,0,SSE,0,950.8,0
17/01/2022,08:05 a.m.,21.7,88,0,SSE,0,950.8,0
17/01/2022,08:10 a.m.,22,86,0,SSE,0,950.8,0
17/01/2022,08:15 a.m.,22.3,84,0,E,0,950.7,0
17/01/2022,08:20 a.m.,22.7,83,0,---,0,950.7,0
17/01/2022,08:25 a.m.,22.8,81,0.4,SE,0.13,950.7,0
17/01/2022,08:30 a.m.,22.9,81,0.4,SSE,0.13,950.6,0
17/01/2022,08:35 a.m.,22.9,80,2.2,NE,0.67,950.6,0
17/01/2022,08:40 a.m.,22.9,81,2.7,NE,0.8,950.6,0
17/01/2022,08:45 a.m.,23.2,81,1.3,NE,0.4,950.7,0
17/01/2022,08:50 a.m.,23.3,80,1.8,NE,0.54,950.7,0
17/01/2022,08:55 a.m.,23.4,80,0.9,NNW,0.27,950.7,0
17/01/2022,09:00 a.m.,23.7,78,0.9,NNE,0.27,950.9,0
17/01/2022,09:05 a.m.,24.1,76,0.9,S,0.27,950.9,0
17/01/2022,09:10 a.m.,23.9,77,1.3,SSE,0.4,950.9,0
17/01/2022,09:15 a.m.,23.9,76,1.3,SSE,0.4,950.9,0
17/01/2022,09:20 a.m.,23.9,77,1.3,SSE,0.4,950.9,0
17/01/2022,09:25 a.m.,24.1,75,1.3,SSE,0.4,950.9,0
17/01/2022,09:30 a.m.,24.2,75,1.3,ESE,0.4,950.8,0
17/01/2022,09:35 a.m.,24.4,74,1.3,SSW,0.4,950.8,0
17/01/2022,09:40 a.m.,24.6,73,1.3,SSE,0.4,950.8,0
17/01/2022,09:45 a.m.,24.8,72,1.3,SSW,0.4,950.6,0
17/01/2022,09:50 a.m.,25.1,71,1.8,S,0.54,950.6,0
17/01/2022,09:55 a.m.,25.3,70,1.8,SSE,0.54,950.6,0
17/01/2022,10:00 a.m.,25.6,70,0.4,SE,0.13,950.6,0
17/01/2022,10:05 a.m.,25.9,68,1.3,SSE,0.4,950.6,0
17/01/2022,10:10 a.m.,25.9,68,2.2,SSE,0.67,950.6,0
17/01/2022,10:15 a.m.,26,68,1.3,SSW,0.4,950.5,0
17/01/2022,10:20 a.m.,26.1,67,1.3,SSE,0.4,950.5,0
17/01/2022,10:25 a.m.,26.1,68,1.3,SSE,0.4,950.5,0
17/01/2022,10:30 a.m.,26.3,66,1.3,S,0.4,950.5,0
17/01/2022,10:35 a.m.,26.6,65,1.3,ESE,0.4,950.5,0
17/01/2022,10:40 a.m.,26.7,65,1.3,S,0.4,950.5,0
17/01/2022,10:45 a.m.,26.7,65,1.8,SSE,0.54,950.3,0
17/01/2022,10:50 a.m.,26.6,65,2.2,SSE,0.67,950.3,0
17/01/2022,10:55 a.m.,26.7,65,1.8,SE,0.54,950.3,0
17/01/2022,11:00 a.m.,27.1,65,1.3,SSE,0.4,950.1,0
17/01/2022,11:05 a.m.,27.3,64,1.8,SSE,0.54,950.1,0
17/01/2022,11:10 a.m.,27.2,64,2.2,SSW,0.67,950.1,0
17/01/2022,11:15 a.m.,27.3,64,1.8,SE,0.54,949.9,0
17/01/2022,11:20 a.m.,27.6,63,1.8,S,0.54,949.9,0
17/01/2022,11:25 a.m.,27.7,63,2.2,SSE,0.67,949.9,0
17/01/2022,11:30 a.m.,27.6,64,2.7,SSE,0.8,949.9,0
17/01/2022,11:35 a.m.,27.4,64,1.8,SSE,0.54,949.9,0
17/01/2022,11:40 a.m.,27.8,63,2.2,SSE,0.67,949.9,0
17/01/2022,11:45 a.m.,27.9,62,2.2,SSE,0.67,949.7,0
17/01/2022,11:50 a.m.,27.8,63,1.8,SSE,0.54,949.7,0
17/01/2022,11:55 a.m.,28,61,2.2,SSE,0.67,949.7,0
17/01/2022,12:00 p.m.,28.1,60,2.7,SE,0.8,949.6,0
17/01/2022,12:05 p.m.,28.1,62,1.8,SSE,0.54,949.6,0
17/01/2022,12:10 p.m.,28.2,60,2.7,S,0.8,949.6,0
17/01/2022,12:15 p.m.,28.2,60,2.2,SSE,0.67,949.6,0
17/01/2022,12:20 p.m.,28.2,60,2.7,SSE,0.8,949.6,0
17/01/2022,12:25 p.m.,28.2,60,2.2,E,0.67,949.6,0
17/01/2022,12:30 p.m.,28.3,60,2.2,SSE,0.67,949.3,0
17/01/2022,12:35 p.m.,28.2,61,3.1,SSE,0.94,949.3,0
17/01/2022,12:40 p.m.,28.6,60,2.2,SSE,0.67,949.3,0
17/01/2022,12:45 p.m.,28.3,61,3.1,SE,0.94,949.1,0
17/01/2022,12:50 p.m.,28.3,59,2.7,SSE,0.8,949.1,0
17/01/2022,12:55 p.m.,28,61,2.7,SE,0.8,949.1,0
17/01/2022,01:00 p.m.,28.3,59,2.2,SSE,0.67,949,0
17/01/2022,01:05 p.m.,28.6,59,3.1,S,0.94,949,0
17/01/2022,01:10 p.m.,28.4,59,2.7,SE,0.8,949,0
17/01/2022,01:15 p.m.,28.6,58,2.7,SE,0.8,948.9,0
17/01/2022,01:20 p.m.,28.3,60,2.2,ESE,0.67,948.9,0
17/01/2022,01:25 p.m.,28.6,59,2.2,SSE,0.67,948.9,0
17/01/2022,01:30 p.m.,28.4,59,3.1,SSE,0.94,948.6,0
17/01/2022,01:35 p.m.,28.3,59,3.1,SSE,0.94,948.6,0
17/01/2022,01:40 p.m.,28.3,59,2.2,SSE,0.67,948.6,0
17/01/2022,01:45 p.m.,28.2,58,3.1,SE,0.94,948.5,0
17/01/2022,01:50 p.m.,28.6,59,2.2,SSE,0.67,948.5,0
17/01/2022,01:55 p.m.,28.6,58,3.1,SSE,0.94,948.5,0
17/01/2022,02:00 p.m.,28.6,59,2.2,S,0.67,948.6,0
17/01/2022,02:05 p.m.,28.6,58,2.2,SSE,0.67,948.6,0
17/01/2022,02:10 p.m.,28.4,58,3.6,SSE,1.07,948.6,0
17/01/2022,02:15 p.m.,28,59,4,SSE,1.21,948.4,0
17/01/2022,02:20 p.m.,27.8,59,3.6,SE,1.07,948.4,0
17/01/2022,02:25 p.m.,27.7,59,3.1,SSE,0.94,948.4,0
17/01/2022,02:30 p.m.,27.3,60,3.1,SE,0.94,948.1,0
17/01/2022,02:35 p.m.,27.7,60,3.1,S,0.94,948.1,0
17/01/2022,02:40 p.m.,27.9,58,2.2,SSE,0.67,948.1,0
17/01/2022,02:45 p.m.,28,58,3.6,SSE,1.07,948,0
17/01/2022,02:50 p.m.,27.9,59,2.7,SE,0.8,948,0
17/01/2022,02:55 p.m.,27.6,58,3.1,SSE,0.94,948,0
17/01/2022,03:00 p.m.,27.4,59,3.1,SSE,0.94,947.9,0
17/01/2022,03:05 p.m.,27.6,58,2.7,S,0.8,947.9,0
17/01/2022,03:10 p.m.,27.3,59,3.1,SE,0.94,947.9,0
17/01/2022,03:15 p.m.,27.3,59,1.8,SE,0.54,947.9,0
17/01/2022,03:20 p.m.,27.6,58,2.7,S,0.8,947.9,0
17/01/2022,03:25 p.m.,27.9,57,2.2,S,0.67,947.9,0
17/01/2022,03:30 p.m.,27.3,58,3.1,SSE,0.94,947.8,0
17/01/2022,03:35 p.m.,26.9,60,3.1,SE,0.94,947.8,0
17/01/2022,03:40 p.m.,27.1,59,3.1,SSE,0.94,947.8,0
17/01/2022,03:45 p.m.,27.2,59,2.2,SE,0.67,947.8,0
17/01/2022,03:50 p.m.,27.2,60,2.7,SE,0.8,947.8,0
17/01/2022,03:55 p.m.,26.8,60,2.7,SSE,0.8,947.8,0
17/01/2022,04:00 p.m.,26.9,60,1.8,S,0.54,947.9,0
17/01/2022,04:05 p.m.,27.2,59,1.3,SSE,0.4,947.9,0
17/01/2022,04:10 p.m.,27.3,58,1.8,S,0.54,947.9,0
17/01/2022,04:15 p.m.,27.6,58,1.3,SSE,0.4,947.7,0
17/01/2022,04:20 p.m.,27.3,58,2.2,SSE,0.67,947.7,0
17/01/2022,04:25 p.m.,27.1,60,2.7,SE,0.8,947.7,0
17/01/2022,04:30 p.m.,26.9,59,1.8,S,0.54,947.9,0
17/01/2022,04:35 p.m.,26.7,60,2.2,SSE,0.67,947.9,0
17/01/2022,04:40 p.m.,26.6,60,3.1,SSE,0.94,947.9,0
17/01/2022,04:45 p.m.,26.4,61,2.7,SE,0.8,948.1,0
17/01/2022,04:50 p.m.,26.6,61,2.2,SSE,0.67,948.1,0
17/01/2022,04:55 p.m.,26.4,61,2.2,SE,0.67,948.1,0
17/01/2022,05:00 p.m.,26.4,61,2.2,SSE,0.67,948.1,0
17/01/2022,05:05 p.m.,26.2,61,2.2,S,0.67,948.1,0
17/01/2022,05:10 p.m.,26.2,61,2.2,SSE,0.67,948.1,0
17/01/2022,05:15 p.m.,26.2,62,1.3,SSE,0.4,948,0
17/01/2022,05:20 p.m.,26,62,2.2,SSE,0.67,948,0
17/01/2022,05:25 p.m.,25.6,64,2.2,SSE,0.67,948,0
17/01/2022,05:30 p.m.,25.5,64,1.3,SSW,0.4,948.3,0
17/01/2022,05:35 p.m.,25.4,64,2.2,S,0.67,948.3,0
17/01/2022,05:40 p.m.,25.2,65,1.3,SSE,0.4,948.3,0
17/01/2022,05:45 p.m.,24.8,67,2.2,S,0.67,948.5,0
17/01/2022,05:50 p.m.,24.5,69,2.2,SSE,0.67,948.5,0
17/01/2022,05:55 p.m.,24.3,70,1.8,SSE,0.54,948.5,0
17/01/2022,06:00 p.m.,24.2,71,1.8,SSE,0.54,948.6,0
17/01/2022,06:05 p.m.,24.1,72,1.3,SSW,0.4,948.6,0
17/01/2022,06:10 p.m.,23.9,73,1.3,S,0.4,948.6,0
17/01/2022,06:15 p.m.,23.7,74,1.8,SSE,0.54,948.8,0
17/01/2022,06:20 p.m.,23.7,74,1.3,SSE,0.4,948.8,0
17/01/2022,06:25 p.m.,23.4,75,1.3,SSE,0.4,948.8,0
17/01/2022,06:30 p.m.,23.3,75,0.9,ENE,0.27,948.9,0
17/01/2022,06:35 p.m.,23.2,76,1.3,SSW,0.4,948.9,0
17/01/2022,06:40 p.m.,23.1,76,1.3,SSE,0.4,948.9,0
17/01/2022,06:45 p.m.,22.9,77,1.8,ESE,0.54,949,0
17/01/2022,06:50 p.m.,22.9,77,1.8,ESE,0.54,949,0
17/01/2022,06:55 p.m.,22.9,77,1.8,ESE,0.54,949,0
17/01/2022,07:00 p.m.,22.8,78,0.9,ENE,0.27,949.1,0
17/01/2022,07:05 p.m.,22.7,78,0.9,SE,0.27,949.1,0
17/01/2022,07:10 p.m.,22.6,78,0.9,NE,0.27,949.1,0
17/01/2022,07:15 p.m.,22.6,79,0.9,NE,0.27,949.3,0
17/01/2022,07:20 p.m.,22.5,80,0.9,N,0.27,949.3,0
17/01/2022,07:25 p.m.,22.4,80,0.9,NNE,0.27,949.3,0
17/01/2022,07:30 p.m.,22.4,80,0.9,E,0.27,949.6,0
17/01/2022,07:35 p.m.,22.2,81,1.8,SE,0.54,949.6,0
17/01/2022,07:40 p.m.,22.1,80,1.8,ESE,0.54,949.6,0
17/01/2022,07:45 p.m.,22,80,1.3,ESE,0.4,949.9,0
17/01/2022,07:50 p.m.,21.8,81,1.8,ESE,0.54,949.9,0
17/01/2022,07:55 p.m.,21.6,81,1.3,E,0.4,949.9,0
17/01/2022,08:00 p.m.,21.6,82,1.8,ENE,0.54,950,0
17/01/2022,08:05 p.m.,21.4,82,1.3,ENE,0.4,950,0
17/01/2022,08:10 p.m.,21.3,83,1.8,ENE,0.54,950,0
17/01/2022,08:15 p.m.,21.3,83,0.9,ENE,0.27,950.2,0
17/01/2022,08:20 p.m.,21.3,83,1.3,ENE,0.4,950.2,0
17/01/2022,08:25 p.m.,21.3,83,0.9,ENE,0.27,950.2,0
17/01/2022,08:30 p.m.,21.3,83,1.3,ESE,0.4,950.4,0
17/01/2022,08:35 p.m.,21.2,83,1.3,ENE,0.4,950.4,0
17/01/2022,08:40 p.m.,21.2,83,0.9,SE,0.27,950.4,0
17/01/2022,08:45 p.m.,21.2,83,0.9,SE,0.27,950.6,0
17/01/2022,08:50 p.m.,21.1,83,0.4,ESE,0.13,950.6,0
17/01/2022,08:55 p.m.,21.1,83,0.4,ESE,0.13,950.6,0
17/01/2022,09:00 p.m.,21.1,83,0,---,0,950.6,0
17/01/2022,09:05 p.m.,21.1,83,0,---,0,950.6,0
17/01/2022,09:10 p.m.,21,83,0,SE,0,950.6,0
17/01/2022,09:15 p.m.,21,83,0.4,SE,0.13,950.8,0
17/01/2022,09:20 p.m.,21,83,0,SE,0,950.8,0
17/01/2022,09:25 p.m.,21,83,0,---,0,950.8,0
17/01/2022,09:30 p.m.,21,83,0,---,0,950.9,0
17/01/2022,09:35 p.m.,21,83,0.4,ESE,0.13,950.9,0
17/01/2022,09:40 p.m.,21,83,0.4,ESE,0.13,950.9,0
17/01/2022,09:45 p.m.,21,83,0,ESE,0,950.9,0
17/01/2022,09:50 p.m.,20.9,83,0,ESE,0,950.9,0
17/01/2022,09:55 p.m.,20.9,84,0,---,0,950.9,0
17/01/2022,10:00 p.m.,20.9,84,0,ESE,0,950.9,0
17/01/2022,10:05 p.m.,20.8,84,0.4,SW,0.13,950.9,0
17/01/2022,10:10 p.m.,20.8,84,0,---,0,950.9,0
17/01/2022,10:15 p.m.,20.8,84,0,---,0,950.9,0
17/01/2022,10:20 p.m.,20.8,84,0,---,0,950.9,0
17/01/2022,10:25 p.m.,20.8,84,0,SW,0,950.9,0
17/01/2022,10:30 p.m.,20.7,84,0,---,0,950.6,0
17/01/2022,10:35 p.m.,20.7,85,0,---,0,950.6,0
17/01/2022,10:40 p.m.,20.7,85,0,---,0,950.6,0
17/01/2022,10:45 p.m.,20.7,85,0,---,0,950.7,0
17/01/2022,10:50 p.m.,20.7,85,0,---,0,950.7,0
17/01/2022,10:55 p.m.,20.8,85,0,---,0,950.7,0
17/01/2022,11:00 p.m.,20.8,85,0,---,0,950.7,0
17/01/2022,11:05 p.m.,20.7,85,0,---,0,950.7,0
17/01/2022,11:10 p.m.,20.7,85,0,---,0,950.7,0
17/01/2022,11:15 p.m.,20.7,85,0,---,0,950.6,0
17/01/2022,11:20 p.m.,20.7,85,0,---,0,950.6,0
17/01/2022,11:25 p.m.,20.7,85,0,---,0,950.6,0
17/01/2022,11:30 p.m.,20.7,85,0,---,0,950.5,0
17/01/2022,11:35 p.m.,20.7,85,0,---,0,950.5,0
17/01/2022,11:40 p.m.,20.7,85,0,---,0,950.5,0
17/01/2022,11:45 p.m.,20.7,85,0,SW,0,950.3,0
17/01/2022,11:50 p.m.,20.8,85,0.4,E,0.13,950.3,0
17/01/2022,11:55 p.m.,20.9,84,1.8,NE,0.54,950.3,0
18/01/2022,12:00 a.m.,21,84,2.7,ENE,0.8,950.1,0
18/01/2022,12:05 a.m.,21,84,2.2,ENE,0.67,950.1,0
18/01/2022,12:10 a.m.,21.1,84,2.7,ENE,0.8,950.1,0
18/01/2022,12:15 a.m.,21.1,84,2.7,NE,0.8,950,0
18/01/2022,12:20 a.m.,21,84,1.3,ENE,0.4,950,0
18/01/2022,12:25 a.m.,21,84,0.4,NE,0.13,950,0
18/01/2022,12:30 a.m.,21,84,0.4,S,0.13,950,0
18/01/2022,12:35 a.m.,21,84,0,S,0,950,0
18/01/2022,12:40 a.m.,20.9,84,1.3,NE,0.4,950,0
18/01/2022,12:45 a.m.,20.9,85,2.2,NE,0.67,949.9,0
18/01/2022,12:50 a.m.,20.9,85,1.8,NE,0.54,949.9,0
18/01/2022,12:55 a.m.,20.8,85,0.9,NE,0.27,949.9,0
18/01/2022,01:00 a.m.,20.8,85,0.9,NE,0.27,949.9,0
18/01/2022,01:05 a.m.,20.8,85,1.3,NE,0.4,949.9,0
18/01/2022,01:10 a.m.,20.8,86,1.8,NE,0.54,949.9,0
18/01/2022,01:15 a.m.,20.8,86,0.9,NE,0.27,949.7,0
18/01/2022,01:20 a.m.,20.8,86,1.8,NE,0.54,949.7,0
18/01/2022,01:25 a.m.,20.7,86,1.8,NE,0.54,949.7,0
18/01/2022,01:30 a.m.,20.7,86,1.8,ENE,0.54,949.6,0
18/01/2022,01:35 a.m.,20.6,87,2.2,ENE,0.67,949.6,0
18/01/2022,01:40 a.m.,20.5,88,1.8,ENE,0.54,949.6,0
18/01/2022,01:45 a.m.,20.4,88,2.7,NE,0.8,949.5,0
18/01/2022,01:50 a.m.,20.3,88,2.2,ENE,0.67,949.5,0
18/01/2022,01:55 a.m.,20.3,89,1.8,NE,0.54,949.5,0
18/01/2022,02:00 a.m.,20.2,89,1.8,NE,0.54,949.4,0
18/01/2022,02:05 a.m.,20.2,90,2.7,NE,0.8,949.4,0
